rating,review_count,price_level,lat,lng,suitability
0.875,0.0106167846309403,0.3333333333333333,0.7182223947215789,0.9831854515352916,0.5715887610354591
0.8,0.0030333670374115,0.3333333333333333,0.6312688863630456,0.7416767985100705,0.5228906276882127
0.8,0.0023592854735422,0.3333333333333333,0.5156496908874146,0.2716196290452899,0.4934045849720313
0.825,0.0045500505561172,0.3333333333333333,0.3631726317540824,0.1125281320330486,0.4884833866895251
0.7749999999999999,0.0011796427367711,0.3333333333333333,0.625350004158463,0.5343663502083018,0.501673043872703
0.875,0.0360633636670037,0.3333333333333333,0.3562418563388974,0.1047675712031832,0.5172028138105385
0.8,0.0053926525109538,0.3333333333333333,0.3493110809237123,0.7579481077166292,0.5103140885186366
0.8,0.006066734074823,0.3333333333333333,0.894638352138827,0.586465581912762,0.5292085502583598
0.825,0.001685203909673,0.3333333333333333,0.4186188350752786,0.1435703753525103,0.4919483550276247
0.7749999999999999,0.0021907650825749,0.3333333333333333,0.3637409553380735,0.7594226142741718,0.5001487413387181
0.7749999999999999,0.0028648466464442,0.3333333333333333,0.2425771395303968,0.1642652042319241,0.4645349045153827
0.8,0.0021907650825749,0.3333333333333333,0.4505004019849821,0.1771994722819272,0.4853755565714513
0.7749999999999999,0.0069093360296595,0.3333333333333333,0.5572343433783544,0.2496313733606712,0.4857494199791825
0.8500000000000001,0.0055611729019211,0.3333333333333333,0.5891159102880579,0.0129342680497757,0.5051041941208014
0.8500000000000001,0.0158409167509268,0.3333333333333333,0.2051509522885908,0.5962697570944329,0.5181566438277627
0.75,0.003875968992248,0.3333333333333333,0.4990158298910501,0.4100162971776626,0.4799477303844435
0.825,0.0141557128412537,0.3333333333333333,0.3409941504255585,0.8601288253098573,0.5276361959724802
0.7749999999999999,0.0158409167509268,0.3333333333333333,0.686728951235068,0.9495563546058748,0.5298998736506586
0.825,0.001685203909673,0.3333333333333333,0.543372792548098,0.5186641487957786,0.5169407415734291
0.7749999999999999,0.0025278058645096,0.3333333333333333,0.958415347509117,0.5916392891326723,0.5215944069247757
0.7749999999999999,0.0352207617121671,0.3333333333333333,0.0984170108951616,0.7747626561813377,0.4975585452008084
0.8,0.0018537243006403,0.3333333333333333,0.4463419367359051,0.2172957032362319,0.4870713326221323
0.8,0.0018537243006403,0.3333333333333333,0.298023342851593,0.1371032413273951,0.4756457798324749
0.875,0.0141557128412537,0.3333333333333333,0.2093094175376677,0.7010373282973887,0.5330973844774624
0.8,0.0028648466464442,0.3333333333333333,0.8988106789387871,0.5783428615773119,0.5280504643530717
0.75,0.0207280080889787,0.3333333333333333,0.686728951235068,0.5437695630803319,0.501076661475797
0.825,0.0018537243006403,0.3333333333333333,0.5114912256383377,0.2509248001656488,0.5020102519137248
0.8,0.0006740815638692,0.3333333333333333,0.6627761914003258,0.5873968492121548,0.5160442098331183
0.7749999999999999,0.3537243006403774,0.3333333333333333,0.666740594937778,0.517370721990801,0.6086561893718756
0.725,0.003875968992248,0.0,0.4047572842449654,0.7411335592519208,0.5484573328725187
0.7749999999999999,0.0043815301651499,0.3333333333333333,0.2425771395303968,0.1720257650620169,0.465377937612499
0.825,0.0072463768115942,0.3333333333333333,0.7598070472124618,0.9922394391701346,0.5531095706959415
0.8,0.0006740815638692,0.3333333333333333,0.6087161431621553,0.5046175336935903,0.5092022416452815
0.8,0.0018537243006403,0.3333333333333333,0.4685204180643723,0.2030680083812512,0.4874688719458067
0.925,0.0057296932928884,0.3333333333333333,0.1108924066424492,0.707504462322504,0.5459720847694476
0.7749999999999999,0.0023592854735422,0.3333333333333333,0.4712927282304235,0.3375843960989186,0.4844849751918632
0.8,0.0005055611729019,0.3333333333333333,0.7417870311330717,0.5822231419922446,0.5196855103414698
0.825,0.0028648466464442,0.0,0.2841617920212798,0.1332229609126898,0.5517286916406318
0.825,0.0035389282103134,0.0,0.4518865570680077,0.7100913159324591,0.5891605721131173
0.875,0.0092686215032018,0.3333333333333333,0.5891159102880579,0.2716196290452899,0.5291506967509614
0.825,0.0861139197842939,0.3333333333333333,0.611876576751456,0.5175518017435934,0.545638928193374
0.875,0.0085945399393326,0.0,0.4699065731473979,0.435884833277214,0.5978679323030305
0.825,0.0057296932928884,0.6666666666666667,0.6881151063180937,0.4014926145330264,0.4528659606970892
0.825,0.0018537243006403,0.3333333333333333,0.465748107898321,0.301368445559774,0.5022452782964303
0.8500000000000001,0.0018537243006403,0.3333333333333333,0.5518837847578766,0.7374343585895531,0.538355357790897
0.8,0.0107853050219076,0.3333333333333333,0.528319148346327,0.702511834855386,0.5181104739999914
0.725,0.1852039096730704,0.6666666666666667,0.2647556208588639,0.5833354890446572,0.4546323950637638
0.75,0.0074148972025615,0.3333333333333333,0.4089157494940423,0.7540678273016965,0.4937069813338888
0.7749999999999999,0.0756656555443208,0.3333333333333333,0.5560422500069535,0.7464883462243961,0.5311595598081971
0.825,0.0018537243006403,0.3333333333333333,0.5669374289595908,0.3259435548541205,0.508533499814211
0.75,0.0259521402089652,0.6666666666666667,0.4685204180643723,0.770882375766405,0.4364224484208951
0.8500000000000001,0.0069093360296595,0.0,0.4269357655734893,0.2936078847296812,0.5780999833240565
0.825,0.019211324570273,0.3333333333333333,0.681988300851117,0.562640660165016,0.5313281787552219
0.7749999999999999,0.0010111223458038,0.3333333333333333,0.6534612292423958,0.5214320821582987,0.5023813356071093
0.8,0.0028648466464442,0.0,0.6764436805190144,0.2936078847296812,0.5693620322563681
0.8999999999999999,0.0158409167509268,0.3333333333333333,0.3867372681655752,0.8562485448946973,0.560234899011625
0.8,0.0091001011122345,0.3333333333333333,0.2938648776025161,0.4345914064724638,0.4924861778707528
0.75,0.001685203909673,0.3333333333333333,0.5073327603892608,0.4255374188373935,0.480482403467568
0.8500000000000001,0.0033704078193461,0.0,0.5932743755371348,0.2910210311199535,0.5852258926786583
0.8,0.0146612740141557,0.3333333333333333,0.700576640514555,0.564464391959973,0.5209837671613066
0.7749999999999999,0.0146612740141557,0.3333333333333333,0.6625821296887011,0.3065421527796843,0.4961879296609993
0.7749999999999999,0.0092686215032018,0.3333333333333333,0.2051509522885908,0.5962697570944329,0.4861849552534451
0.875,0.0003370407819346,0.3333333333333333,0.700576640514555,0.5641151667227859,0.5466690359297808
0.925,0.09824738793394,0.3333333333333333,0.7320562224501828,0.3971467004680562,0.5892676958594274
0.825,0.0183687226154364,0.3333333333333333,0.3659449419201337,0.7851100706209309,0.5263967007450175
0.75,0.0028648466464442,0.3333333333333333,0.4449557816528795,0.1862534599165428,0.4657532494057378
0.7,0.0085945399393326,0.0,0.8890937318067245,0.564464391959973,0.5552562681701346
0.8500000000000001,0.0023592854735422,0.3333333333333333,0.2633694657758383,0.5238378560156889,0.5134014850649725
0.875,0.0010111223458038,0.3333333333333333,0.625350004158463,0.5524743254779878,0.542527886518897
0.8,0.0035389282103134,0.3333333333333333,0.2245571234509498,0.6143777323641189,0.4963417545871809
0.8,0.0028648466464442,0.3333333333333333,0.2744587064401003,0.3660397858084252,0.486217711939693
0.875,0.0050556117290192,0.0,0.5475312577971749,0.517370721990801,0.6047617825081045
0.875,0.0102797438490057,0.3333333333333333,0.6461146073023087,0.5127402540290404,0.5443599995546026
0.825,0.0045500505561172,0.3333333333333333,0.2938648776025161,0.1940140207466356,0.4890922934176261
0.825,0.0018537243006403,0.3333333333333333,0.4920850544759219,0.3233567012443927,0.5046615384095412
0.8,0.0089315807212672,0.3333333333333333,0.6724515538798528,0.3946762552707241,0.5093691980072425
0.75,0.0028648466464442,0.3333333333333333,0.4643619528152953,0.197894301161341,0.4673056000260985
0.875,0.0023592854735422,0.3333333333333333,0.7501039616312255,1.0,0.5715463170569574
0.825,0.0360633636670037,0.3333333333333333,0.3354495300934559,0.6764622190030423,0.5247479298882594
0.825,0.0053926525109538,0.3333333333333333,0.8706994538549111,0.5576480326978981,0.53636850341426
0.825,0.0261206605999325,0.3333333333333333,0.6225776939924117,0.7283803709547101,0.5387174347606692
